,,0
META,CEG,0.7643328101251211
CEG,META,0.7643328101251211
FAST,SGEN,0.7643501503901754
SGEN,FAST,0.7643501503901754
DDOG,MAR,0.7644667414411416
MAR,DDOG,0.7644667414411416
FTNT,GEHC,0.7646248856572884
GEHC,FTNT,0.7646248856572884
ODFL,CEG,0.7647129765920776
CEG,ODFL,0.7647129765920776
AMAT,CEG,0.7650931000644869
CEG,AMAT,0.7650931000644869
LULU,MAR,0.7651045006570335
MAR,LULU,0.7651045006570335
DLTR,KHC,0.7652031290943756
KHC,DLTR,0.7652031290943756
DLTR,DXCM,0.7655392844456026
DXCM,DLTR,0.7655392844456026
ORLY,BKNG,0.766032945135056
BKNG,ORLY,0.766032945135056
ABNB,PCAR,0.7660701330461059
PCAR,ABNB,0.7660701330461059
BKNG,KLAC,0.766296575287269
KLAC,BKNG,0.766296575287269
ODFL,META,0.7664959535182259
META,ODFL,0.7664959535182259
AAPL,CRWD,0.7676255266646654
CRWD,AAPL,0.7676255266646654
MRNA,KDP,0.7678520306903082
KDP,MRNA,0.7678520306903082
COST,DDOG,0.7683088145462084
DDOG,COST,0.7683088145462084
AVGO,ODFL,0.7685188306485177
ODFL,AVGO,0.7685188306485177
TEAM,CMCSA,0.7685980863806723
CMCSA,TEAM,0.7685980863806723
MSFT,ZS,0.768825676847319
ZS,MSFT,0.768825676847319
MRVL,GOOGL,0.7689583282916082
GOOGL,MRVL,0.7689583282916082
SNPS,TTD,0.7690459202442086
TTD,SNPS,0.7690459202442086
CTSH,ADBE,0.769470636205967
ADBE,CTSH,0.769470636205967
DDOG,META,0.7697171903635626
META,DDOG,0.7697171903635626
TEAM,GOOG,0.7697263400177013
GOOG,TEAM,0.7697263400177013
INTC,VRTX,0.7697905652739129
VRTX,INTC,0.7697905652739129
CMCSA,KLAC,0.7703786794357523
KLAC,CMCSA,0.7703786794357523
BIIB,AZN,0.7704539236098863
AZN,BIIB,0.7704539236098863
AMGN,FANG,0.7707861651306955
FANG,AMGN,0.7707861651306955
CSX,CSGP,0.770838217676628
CSGP,CSX,0.770838217676628
XEL,PYPL,0.7714641476997363
PYPL,XEL,0.7714641476997363
TEAM,GOOGL,0.7714669060662492
GOOGL,TEAM,0.7714669060662492
MRVL,MSFT,0.7715045184986915
MSFT,MRVL,0.7715045184986915
LRCX,TEAM,0.7715138976402474
TEAM,LRCX,0.7715138976402474
ODFL,TSLA,0.7723234100757882
TSLA,ODFL,0.7723234100757882
CTSH,NFLX,0.7728242375789639
NFLX,CTSH,0.7728242375789639
SGEN,CRWD,0.7730261193409618
CRWD,SGEN,0.7730261193409618
ISRG,CSGP,0.7730442151959919
CSGP,ISRG,0.7730442151959919
TSLA,DDOG,0.773641724897359
DDOG,TSLA,0.773641724897359
AMAT,VRTX,0.7736602054589351
VRTX,AMAT,0.7736602054589351
PANW,DDOG,0.7737826418154513
DDOG,PANW,0.7737826418154513
NVDA,TEAM,0.7742873601852924
TEAM,NVDA,0.7742873601852924
ZS,VRSK,0.774394918221209
VRSK,ZS,0.774394918221209
CRWD,VRTX,0.7748668010277449
VRTX,CRWD,0.7748668010277449
LRCX,CEG,0.7749576260345812
CEG,LRCX,0.7749576260345812
AEP,KDP,0.7752434870766135
KDP,AEP,0.7752434870766135
INTU,NFLX,0.7753730118909208
NFLX,INTU,0.7753730118909208
ABNB,WDAY,0.775389227205284
WDAY,ABNB,0.775389227205284
MAR,VRTX,0.7756153294732767
VRTX,MAR,0.7756153294732767
CRWD,MAR,0.7757687850804798
MAR,CRWD,0.7757687850804798
AMZN,TEAM,0.7759697163866502
TEAM,AMZN,0.7759697163866502
ADBE,MRVL,0.7759711366433569
MRVL,ADBE,0.7759711366433569
CTSH,AMAT,0.7760636431926483
AMAT,CTSH,0.7760636431926483
NXPI,COST,0.7761566621130435
COST,NXPI,0.7761566621130435
TSLA,SNPS,0.7765483550911932
SNPS,TSLA,0.7765483550911932
TTD,COST,0.7766098149523202
COST,TTD,0.7766098149523202
MRVL,PANW,0.7771949076565966
PANW,MRVL,0.7771949076565966
JD,GILD,0.7773539424288411
GILD,JD,0.7773539424288411
SGEN,BKNG,0.7773818115345431
BKNG,SGEN,0.7773818115345431
DDOG,VRSK,0.7776920251780896
VRSK,DDOG,0.7776920251780896
WDAY,LULU,0.7779320712499275
LULU,WDAY,0.7779320712499275
NXPI,TEAM,0.7780462381746067
TEAM,NXPI,0.7780462381746067
KLAC,AMD,0.7782374673700858
AMD,KLAC,0.7782374673700858
TSLA,MSFT,0.7785187385293677
MSFT,TSLA,0.7785187385293677
BKNG,TSLA,0.7786995642381993
TSLA,BKNG,0.7786995642381993
ZS,META,0.7791785284572313
META,ZS,0.7791785284572313
WDAY,CTSH,0.7792585713300361
CTSH,WDAY,0.7792585713300361
ODFL,AMZN,0.7794854680976867
AMZN,ODFL,0.7794854680976867
ORLY,AMD,0.7796067453603683
AMD,ORLY,0.7796067453603683
NXPI,NVDA,0.7799280646106581
NVDA,NXPI,0.7799280646106581
MRNA,GILD,0.77997755178196
GILD,MRNA,0.77997755178196
MAR,ABNB,0.7801516843777025
ABNB,MAR,0.7801516843777025
BIIB,ILMN,0.7802077929205957
ILMN,BIIB,0.7802077929205957
TSLA,FAST,0.7802926030353137
FAST,TSLA,0.7802926030353137
NVDA,SGEN,0.7812558272296627
SGEN,NVDA,0.7812558272296627
VRSK,MRVL,0.7821860288540162
MRVL,VRSK,0.7821860288540162
MNST,ISRG,0.7823373567207312
ISRG,MNST,0.7823373567207312
JD,KHC,0.7832366855295755
KHC,JD,0.7832366855295755
MAR,AAPL,0.7835770523706035
AAPL,MAR,0.7835770523706035
FAST,INTC,0.7837730666143706
INTC,FAST,0.7837730666143706
CMCSA,VRTX,0.7841701852984979
VRTX,CMCSA,0.7841701852984979
GILD,WBA,0.7842917863623725
WBA,GILD,0.7842917863623725
CTAS,BKNG,0.7848639080879458
BKNG,CTAS,0.7848639080879458
TSLA,GOOG,0.7848674662335265
GOOG,TSLA,0.7848674662335265
ADBE,TEAM,0.7852409433262602
TEAM,ADBE,0.7852409433262602
ADI,IDXX,0.7853197958102012
IDXX,ADI,0.7853197958102012
ISRG,ORLY,0.7853217751875388
ORLY,ISRG,0.7853217751875388
CDNS,MELI,0.7854021674235055
MELI,CDNS,0.7854021674235055
PCAR,TEAM,0.7856139627314833
TEAM,PCAR,0.7856139627314833
FAST,TTD,0.7863808091281804
TTD,FAST,0.7863808091281804
PEP,DXCM,0.7866564356405286
DXCM,PEP,0.7866564356405286
ABNB,ODFL,0.7869281120421324
ODFL,ABNB,0.7869281120421324
NVDA,ODFL,0.7869678609102295
ODFL,NVDA,0.7869678609102295
ABNB,ON,0.7870083447951001
ON,ABNB,0.7870083447951001
DDOG,PCAR,0.787121320983741
PCAR,DDOG,0.787121320983741
ADI,ANSS,0.7873263664737874
ANSS,ADI,0.7873263664737874
PCAR,LULU,0.7875721316160557
LULU,PCAR,0.7875721316160557
CEG,NVDA,0.7875728313105831
NVDA,CEG,0.7875728313105831
LULU,BKNG,0.7876066860782571
BKNG,LULU,0.7876066860782571
VRTX,PCAR,0.7876828001602109
PCAR,VRTX,0.7876828001602109
AMD,DDOG,0.788341037677686
DDOG,AMD,0.788341037677686
TTD,ADBE,0.7887210353447011
ADBE,TTD,0.7887210353447011
SNPS,ORLY,0.7887979143842693
ORLY,SNPS,0.7887979143842693
MU,MELI,0.7890340588403847
MELI,MU,0.7890340588403847
AMZN,CTSH,0.7890447433307726
CTSH,AMZN,0.7890447433307726
BKR,FANG,0.789054217971866
FANG,BKR,0.789054217971866
CPRT,ZS,0.789064241560245
ZS,CPRT,0.789064241560245
ILMN,KHC,0.7891971373844262
KHC,ILMN,0.7891971373844262
CPRT,MRVL,0.7892835705107683
MRVL,CPRT,0.7892835705107683
LRCX,ODFL,0.7894632904058166
ODFL,LRCX,0.7894632904058166
AVGO,NXPI,0.7895088611561866
NXPI,AVGO,0.7895088611561866
MDLZ,PEP,0.789622512863874
PEP,MDLZ,0.789622512863874
DDOG,ADBE,0.7900389489973643
ADBE,DDOG,0.7900389489973643
ISRG,AAPL,0.7900847057569714
AAPL,ISRG,0.7900847057569714
CTAS,AAPL,0.7901988825454134
AAPL,CTAS,0.7901988825454134
TSLA,GOOGL,0.7902579415609474
GOOGL,TSLA,0.7902579415609474
DDOG,NXPI,0.7904718724438787
NXPI,DDOG,0.7904718724438787
AVGO,CMCSA,0.7905161286798734
CMCSA,AVGO,0.7905161286798734
NFLX,NXPI,0.7905896753563726
NXPI,NFLX,0.7905896753563726
CMCSA,CHTR,0.7909274729822421
CHTR,CMCSA,0.7909274729822421
CRWD,AMD,0.790958509484023
AMD,CRWD,0.790958509484023
TSLA,ON,0.7911396851038799
ON,TSLA,0.7911396851038799
ZS,GOOGL,0.7911420382763085
GOOGL,ZS,0.7911420382763085
MRNA,ILMN,0.791640040851912
ILMN,MRNA,0.791640040851912
VRTX,BKNG,0.7919775470213075
BKNG,VRTX,0.7919775470213075
COST,AAPL,0.7921637514046568
AAPL,COST,0.7921637514046568
ABNB,BKNG,0.7924813199767661
BKNG,ABNB,0.7924813199767661
INTU,CTSH,0.7925345860974978
CTSH,INTU,0.7925345860974978
LULU,LRCX,0.7925417546268351
LRCX,LULU,0.7925417546268351
TSLA,MAR,0.7927626190979358
MAR,TSLA,0.7927626190979358
VRSK,TSLA,0.7928694255979645
TSLA,VRSK,0.7928694255979645
AEP,JD,0.7931239682145622
JD,AEP,0.7931239682145622
SGEN,AAPL,0.793250921277483
AAPL,SGEN,0.793250921277483
LRCX,CTSH,0.7933920831586925
CTSH,LRCX,0.7933920831586925
MSFT,MAR,0.7934321601384511
MAR,MSFT,0.7934321601384511
DLTR,AEP,0.7934413905355634
AEP,DLTR,0.7934413905355634
MAR,TTD,0.793661306095776
TTD,MAR,0.793661306095776
TTD,PCAR,0.7938071020709682
PCAR,TTD,0.7938071020709682
ON,NXPI,0.7938338842699447
NXPI,ON,0.7938338842699447
AAPL,ADBE,0.793865008329557
ADBE,AAPL,0.793865008329557
JD,PYPL,0.7941959948256846
PYPL,JD,0.7941959948256846
BKNG,CRWD,0.7942427687923334
CRWD,BKNG,0.7942427687923334
DDOG,CSGP,0.7945390231431105
CSGP,DDOG,0.7945390231431105
MRVL,META,0.7948538019778851
META,MRVL,0.7948538019778851
GOOG,ZS,0.7949672568225012
ZS,GOOG,0.7949672568225012
SGEN,MSFT,0.795768213775827
MSFT,SGEN,0.795768213775827
MU,VRTX,0.7959884315738011
VRTX,MU,0.7959884315738011
NFLX,TSLA,0.7962967388144462
TSLA,NFLX,0.7962967388144462
BKR,INTU,0.796508315338866
INTU,BKR,0.796508315338866
PYPL,ENPH,0.7965272229105942
ENPH,PYPL,0.7965272229105942
KHC,PYPL,0.7967686406282429
PYPL,KHC,0.7967686406282429
PCAR,MU,0.7973074567604733
MU,PCAR,0.7973074567604733
MCHP,NXPI,0.7973340595885517
NXPI,MCHP,0.7973340595885517
DDOG,SNPS,0.7973514523196545
SNPS,DDOG,0.7973514523196545
ADBE,TSLA,0.7974350216058156
TSLA,ADBE,0.7974350216058156
TEAM,AMAT,0.798294534780401
AMAT,TEAM,0.798294534780401
GEHC,ADI,0.7985431911618294
ADI,GEHC,0.7985431911618294
TSLA,COST,0.798549200908103
COST,TSLA,0.798549200908103
MELI,BKNG,0.7986569785743325
BKNG,MELI,0.7986569785743325
MAR,ZS,0.7987049144129126
ZS,MAR,0.7987049144129126
ENPH,ILMN,0.7987962680171086
ILMN,ENPH,0.7987962680171086
TEAM,COST,0.7990137079769523
COST,TEAM,0.7990137079769523
TTD,NXPI,0.7991716516374797
NXPI,TTD,0.7991716516374797
GEHC,ANSS,0.799177526597669
ANSS,GEHC,0.799177526597669
AEP,GILD,0.7992980556634915
GILD,AEP,0.7992980556634915
MAR,INTC,0.799403892457759
INTC,MAR,0.799403892457759
VRTX,INTU,0.7995498730737101
INTU,VRTX,0.7995498730737101
KLAC,FAST,0.8000559252803778
FAST,KLAC,0.8000559252803778
WDAY,CMCSA,0.8005342947753377
CMCSA,WDAY,0.8005342947753377
AAPL,LULU,0.8007971845880678
LULU,AAPL,0.8007971845880678
ON,TTD,0.8008239684093758
TTD,ON,0.8008239684093758
TSLA,AMD,0.8012408423811768
AMD,TSLA,0.8012408423811768
ORLY,GOOG,0.801373746002499
GOOG,ORLY,0.801373746002499
ODFL,AMAT,0.8014833013659902
AMAT,ODFL,0.8014833013659902
DDOG,AAPL,0.8016654632037238
AAPL,DDOG,0.8016654632037238
PCAR,AAPL,0.8023664224939754
AAPL,PCAR,0.8023664224939754
GOOGL,NFLX,0.802605126338294
NFLX,GOOGL,0.802605126338294
GOOG,NFLX,0.8030167372783037
NFLX,GOOG,0.8030167372783037
ORLY,GOOGL,0.8032319001836596
GOOGL,ORLY,0.8032319001836596
AVGO,LULU,0.8034005166041718
LULU,AVGO,0.8034005166041718
INTC,BKNG,0.8044576840888649
BKNG,INTC,0.8044576840888649
ZS,WDAY,0.8048136232403666
WDAY,ZS,0.8048136232403666
PANW,ORLY,0.805282791833556
ORLY,PANW,0.805282791833556
LULU,MU,0.8054196165439715
MU,LULU,0.8054196165439715
GOOGL,CEG,0.8054712650546375
CEG,GOOGL,0.8054712650546375
MU,AAPL,0.8055705619642297
AAPL,MU,0.8055705619642297
XEL,EXC,0.806250499528178
EXC,XEL,0.806250499528178
TSLA,CPRT,0.8070603679204145
CPRT,TSLA,0.8070603679204145
CTSH,PCAR,0.8072747951690322
PCAR,CTSH,0.8072747951690322
VRTX,TTD,0.807585183655393
TTD,VRTX,0.807585183655393
MAR,PANW,0.8080071620466794
PANW,MAR,0.8080071620466794
CMCSA,PCAR,0.8081871509701752
PCAR,CMCSA,0.8081871509701752
XEL,GILD,0.8082190767608917
GILD,XEL,0.8082190767608917
NFLX,VRSK,0.8083160175315152
VRSK,NFLX,0.8083160175315152
TEAM,INTU,0.8086543803800105
INTU,TEAM,0.8086543803800105
NVDA,ZS,0.8086799128583279
ZS,NVDA,0.8086799128583279
CEG,BKR,0.8088180462675206
BKR,CEG,0.8088180462675206
CMCSA,ADBE,0.8089077284482868
ADBE,CMCSA,0.8089077284482868
BKR,COST,0.808955953016432
COST,BKR,0.808955953016432
TTD,CMCSA,0.8093068718334075
CMCSA,TTD,0.8093068718334075
INTU,FAST,0.8094417473109877
FAST,INTU,0.8094417473109877
ADI,MCHP,0.8095933522305774
MCHP,ADI,0.8095933522305774
PYPL,TXN,0.8096208840787583
TXN,PYPL,0.8096208840787583
BKNG,CTSH,0.8097012594642109
CTSH,BKNG,0.8097012594642109
NVDA,DDOG,0.8098421748830114
DDOG,NVDA,0.8098421748830114
DDOG,WDAY,0.8098771377869655
WDAY,DDOG,0.8098771377869655
BKNG,AAPL,0.8099437105530024
AAPL,BKNG,0.8099437105530024
MAR,NXPI,0.81012868149038
NXPI,MAR,0.81012868149038
LRCX,VRTX,0.8101943652302247
VRTX,LRCX,0.8101943652302247
TEAM,BKR,0.8107100557281718
BKR,TEAM,0.8107100557281718
WDAY,ODFL,0.8108714859011809
ODFL,WDAY,0.8108714859011809
MSFT,BKNG,0.8109471643762297
BKNG,MSFT,0.8109471643762297
CTSH,NXPI,0.8113020362800506
NXPI,CTSH,0.8113020362800506
CEG,GOOG,0.8113108458382884
GOOG,CEG,0.8113108458382884
CPRT,SGEN,0.811478730806727
SGEN,CPRT,0.811478730806727
CEG,MAR,0.8115772808164474
MAR,CEG,0.8115772808164474
VRSK,AMD,0.8117658152861534
AMD,VRSK,0.8117658152861534
DDOG,CTAS,0.8119620510081337
CTAS,DDOG,0.8119620510081337
VRSK,CEG,0.8121867481462652
CEG,VRSK,0.8121867481462652
INTC,NFLX,0.8129354145612471
NFLX,INTC,0.8129354145612471
CDNS,TSLA,0.8129980503550894
TSLA,CDNS,0.8129980503550894
ORLY,AVGO,0.8130029678035319
AVGO,ORLY,0.8130029678035319
CMCSA,META,0.8132100979313842
META,CMCSA,0.8132100979313842
ORLY,LRCX,0.8132309557220273
LRCX,ORLY,0.8132309557220273
ZS,CDNS,0.8133424100689854
CDNS,ZS,0.8133424100689854
CTSH,CHTR,0.8141896977412945
CHTR,CTSH,0.8141896977412945
MRVL,KLAC,0.8143410816795073
KLAC,MRVL,0.8143410816795073
TTD,BKNG,0.81467358536923
BKNG,TTD,0.81467358536923
ADBE,BKR,0.8148078178689235
BKR,ADBE,0.8148078178689235
PYPL,ILMN,0.8148286719529123
ILMN,PYPL,0.8148286719529123
MSFT,DDOG,0.8150730632378337
DDOG,MSFT,0.8150730632378337
MAR,MU,0.8154078619371982
MU,MAR,0.8154078619371982
NFLX,MAR,0.8154380939422691
MAR,NFLX,0.8154380939422691
BKNG,FAST,0.8157775202139843
FAST,BKNG,0.8157775202139843
PANW,KLAC,0.8162977548511866
KLAC,PANW,0.8162977548511866
COST,LULU,0.8165176468865539
LULU,COST,0.8165176468865539
INTC,ZS,0.8166751103292865
ZS,INTC,0.8166751103292865
TEAM,TSLA,0.8168314184316107
TSLA,TEAM,0.8168314184316107
FAST,MU,0.8171715550826466
MU,FAST,0.8171715550826466
PCAR,NXPI,0.8173513735872666
NXPI,PCAR,0.8173513735872666
PDD,ROST,0.8173680024356215
ROST,PDD,0.8173680024356215
NXPI,ODFL,0.8176755912076146
ODFL,NXPI,0.8176755912076146
CPRT,DDOG,0.8178167108273582
DDOG,CPRT,0.8178167108273582
CMCSA,AMAT,0.8178948797721648
AMAT,CMCSA,0.8178948797721648
LULU,PANW,0.8180424977731917
PANW,LULU,0.8180424977731917
SNPS,VRTX,0.818217318812161
VRTX,SNPS,0.818217318812161
ILMN,AEP,0.8184292510520084
AEP,ILMN,0.8184292510520084
COST,CTSH,0.8184933379766833
CTSH,COST,0.8184933379766833
INTC,AMAT,0.818840223798698
AMAT,INTC,0.818840223798698
CMCSA,BKR,0.8190695004472949
BKR,CMCSA,0.8190695004472949
FANG,CHTR,0.81908179575991
CHTR,FANG,0.81908179575991
SGEN,PANW,0.819414175481145
PANW,SGEN,0.819414175481145
NFLX,PANW,0.819459080183162
PANW,NFLX,0.819459080183162
FAST,WDAY,0.8196999310334856
WDAY,FAST,0.8196999310334856
ZS,MU,0.8197941755091752
MU,ZS,0.8197941755091752
TTD,ABNB,0.8198035708304111
ABNB,TTD,0.8198035708304111
MAR,CTAS,0.8199652825264258
CTAS,MAR,0.8199652825264258
AMD,WDAY,0.8204383665826102
WDAY,AMD,0.8204383665826102
PANW,MU,0.8205206927047266
MU,PANW,0.8205206927047266
MU,NFLX,0.8206726197281362
NFLX,MU,0.8206726197281362
NFLX,FAST,0.8207527632585893
FAST,NFLX,0.8207527632585893
WDAY,MU,0.8208999259134343
MU,WDAY,0.8208999259134343
MRNA,XEL,0.8209085076617313
XEL,MRNA,0.8209085076617313
LULU,NVDA,0.8209283955481511
NVDA,LULU,0.8209283955481511
ENPH,XEL,0.8210352946693987
XEL,ENPH,0.8210352946693987
CDNS,TTD,0.8214805339236849
TTD,CDNS,0.8214805339236849
VRTX,ADBE,0.8216393323727813
ADBE,VRTX,0.8216393323727813
BKNG,TEAM,0.821753553560124
TEAM,BKNG,0.821753553560124
VRSK,INTC,0.8224091668102437
INTC,VRSK,0.8224091668102437
CDNS,ORLY,0.8224213819601973
ORLY,CDNS,0.8224213819601973
VRTX,CTAS,0.8225868622923102
CTAS,VRTX,0.8225868622923102
INTU,CMCSA,0.8226383935939885
CMCSA,INTU,0.8226383935939885
GOOGL,LULU,0.8229647941499532
LULU,GOOGL,0.8229647941499532
PANW,ZS,0.8230760672241743
ZS,PANW,0.8230760672241743
NXPI,WDAY,0.8237086851133604
WDAY,NXPI,0.8237086851133604
BKNG,PANW,0.8239401152108978
PANW,BKNG,0.8239401152108978
VRSK,FAST,0.8239708610736649
FAST,VRSK,0.8239708610736649
WDAY,MRVL,0.8240616086053842
MRVL,WDAY,0.8240616086053842
MAR,FAST,0.8242987483675603
FAST,MAR,0.8242987483675603
DLTR,WBA,0.8243603435520287
WBA,DLTR,0.8243603435520287
INTC,PANW,0.824479533160513
PANW,INTC,0.824479533160513
COST,VRTX,0.8245423506869521
VRTX,COST,0.8245423506869521
ODFL,CMCSA,0.8247053532039459
CMCSA,ODFL,0.8247053532039459
LULU,GOOG,0.8251402090647125
GOOG,LULU,0.8251402090647125
MSFT,INTU,0.8252492214202145
INTU,MSFT,0.8252492214202145
TTD,AMD,0.8253462634126004
AMD,TTD,0.8253462634126004
PANW,VRTX,0.8253481937814938
VRTX,PANW,0.8253481937814938
LULU,FAST,0.825656433654562
FAST,LULU,0.825656433654562
AMZN,TSLA,0.8261187702539288
TSLA,AMZN,0.8261187702539288
CRWD,WDAY,0.8263761222361832
WDAY,CRWD,0.8263761222361832
ADBE,LULU,0.8267392928157701
LULU,ADBE,0.8267392928157701
AAPL,MRVL,0.8268823817744934
MRVL,AAPL,0.8268823817744934
BKNG,MU,0.8270291212083865
MU,BKNG,0.8270291212083865
CRWD,AMAT,0.8271230350955858
AMAT,CRWD,0.8271230350955858
BKR,PCAR,0.8274012903589284
PCAR,BKR,0.8274012903589284
NFLX,CDNS,0.8279185187454788
CDNS,NFLX,0.8279185187454788
WBA,JD,0.8279647644768613
JD,WBA,0.8279647644768613
NVDA,CMCSA,0.8284330148825568
CMCSA,NVDA,0.8284330148825568
NFLX,AMD,0.8289363604164971
AMD,NFLX,0.8289363604164971
LRCX,ZS,0.8289829538974963
ZS,LRCX,0.8289829538974963
WDAY,TEAM,0.8291331587986212
TEAM,WDAY,0.8291331587986212
CMCSA,COST,0.8298177324515068
COST,CMCSA,0.8298177324515068
MU,AMD,0.8303962964041944
AMD,MU,0.8303962964041944
KLAC,CRWD,0.8303981015093308
CRWD,KLAC,0.8303981015093308
DLTR,ILMN,0.8305206489104044
ILMN,DLTR,0.8305206489104044
AMZN,DDOG,0.8308007463631151
DDOG,AMZN,0.8308007463631151
LRCX,NXPI,0.83080951419563
NXPI,LRCX,0.83080951419563
ZS,DDOG,0.8308254133315492
DDOG,ZS,0.8308254133315492
MSFT,TTD,0.8312383051160659
TTD,MSFT,0.8312383051160659
MRVL,AMZN,0.8314564544183987
AMZN,MRVL,0.8314564544183987
ZS,NFLX,0.8318122721727761
NFLX,ZS,0.8318122721727761
NVDA,INTC,0.832265723056107
INTC,NVDA,0.832265723056107
FAST,VRTX,0.8323947772407085
VRTX,FAST,0.8323947772407085
CTSH,TEAM,0.8324850852002779
TEAM,CTSH,0.8324850852002779
INTC,GOOGL,0.8326065275232734
GOOGL,INTC,0.8326065275232734
AVGO,VRTX,0.8327254780524798
VRTX,AVGO,0.8327254780524798
KLAC,CDNS,0.8334389074135791
CDNS,KLAC,0.8334389074135791
CEG,AMZN,0.8335723857794659
AMZN,CEG,0.8335723857794659
BKNG,AVGO,0.8335754582272893
AVGO,BKNG,0.8335754582272893
PYPL,MRNA,0.8335964761280004
MRNA,PYPL,0.8335964761280004
PCAR,TSLA,0.834681233439089
TSLA,PCAR,0.834681233439089
MSFT,PCAR,0.8347097457482741
PCAR,MSFT,0.8347097457482741
AMD,MRVL,0.8347951060211303
MRVL,AMD,0.8347951060211303
MAR,CDNS,0.8348024762156637
CDNS,MAR,0.8348024762156637
LULU,SNPS,0.8349118472988482
SNPS,LULU,0.8349118472988482
WDAY,INTC,0.8354022606683432
INTC,WDAY,0.8354022606683432
MSFT,KLAC,0.8356783821273678
KLAC,MSFT,0.8356783821273678
ZS,INTU,0.8359931117954909
INTU,ZS,0.8359931117954909
FAST,GOOGL,0.8361214681975561
GOOGL,FAST,0.8361214681975561
GOOG,FAST,0.8361742009464481
FAST,GOOG,0.8361742009464481
LRCX,CRWD,0.8361971404095084
CRWD,LRCX,0.8361971404095084
VRSK,CRWD,0.8362362738795452
CRWD,VRSK,0.8362362738795452
META,NFLX,0.8365899328971806
NFLX,META,0.8365899328971806
AVGO,CEG,0.8367290019608958
CEG,AVGO,0.8367290019608958
NFLX,CTAS,0.8368632670871399
CTAS,NFLX,0.8368632670871399
KLAC,META,0.8370742032050281
META,KLAC,0.8370742032050281
AMAT,ZS,0.8372789997537368
ZS,AMAT,0.8372789997537368
TEAM,MAR,0.8373289849997343
MAR,TEAM,0.8373289849997343
AAPL,VRTX,0.8374571826675411
VRTX,AAPL,0.8374571826675411
VRSK,LULU,0.8376086581999488
LULU,VRSK,0.8376086581999488
AAPL,NFLX,0.837618781243776
NFLX,AAPL,0.837618781243776
INTC,GOOG,0.8376753324975064
GOOG,INTC,0.8376753324975064
META,SGEN,0.8377128513910623
SGEN,META,0.8377128513910623
ENPH,KHC,0.8383024442916186
KHC,ENPH,0.8383024442916186
ORLY,FAST,0.8383423509590046
FAST,ORLY,0.8383423509590046
VRSK,MU,0.8385722243344556
MU,VRSK,0.8385722243344556
LRCX,INTC,0.8389670331837604
INTC,LRCX,0.8389670331837604
DDOG,AMAT,0.8390727433606266
AMAT,DDOG,0.8390727433606266
AAPL,SNPS,0.8392684910861291
SNPS,AAPL,0.8392684910861291
ZS,AMZN,0.8394173236922596
AMZN,ZS,0.8394173236922596
CRWD,PCAR,0.8395388473339234
PCAR,CRWD,0.8395388473339234
META,INTC,0.8401227548983119
INTC,META,0.8401227548983119
CDNS,VRTX,0.8404977944462592
VRTX,CDNS,0.8404977944462592
ADBE,ODFL,0.840650212121594
ODFL,ADBE,0.840650212121594
CRWD,CEG,0.8407924591686636
CEG,CRWD,0.8407924591686636
GOOGL,PCAR,0.8408178415698923
PCAR,GOOGL,0.8408178415698923
INTC,CPRT,0.8410465111059849
CPRT,INTC,0.8410465111059849
COST,NFLX,0.8410638902250247
NFLX,COST,0.8410638902250247
GOOG,AMD,0.8412031546338218
AMD,GOOG,0.8412031546338218
CRWD,LULU,0.8412644499332036
LULU,CRWD,0.8412644499332036
CTAS,ORLY,0.8413441568060875
ORLY,CTAS,0.8413441568060875
LULU,INTU,0.8416351409414098
INTU,LULU,0.8416351409414098
AMAT,CTAS,0.8416595658381735
CTAS,AMAT,0.8416595658381735
GOOG,PCAR,0.8417095754124595
PCAR,GOOG,0.8417095754124595
BKNG,SNPS,0.8420085171339434
SNPS,BKNG,0.8420085171339434
BKR,CTSH,0.8421192365976521
CTSH,BKR,0.8421192365976521
WDAY,TTD,0.8424928293017185
TTD,WDAY,0.8424928293017185
FAST,CTAS,0.842620733238184
CTAS,FAST,0.842620733238184
ANSS,FTNT,0.8427080243933179
FTNT,ANSS,0.8427080243933179
VRTX,ORLY,0.8436411755224958
ORLY,VRTX,0.8436411755224958
CTSH,ODFL,0.8439019436548529
ODFL,CTSH,0.8439019436548529
AMD,GOOGL,0.8440382044020645
GOOGL,AMD,0.8440382044020645
MAR,CPRT,0.8440647388842752
CPRT,MAR,0.8440647388842752
NVDA,ORLY,0.8440699086931726
ORLY,NVDA,0.8440699086931726
INTC,MSFT,0.8441276534293782
MSFT,INTC,0.8441276534293782
CEG,INTC,0.8444907731694422
INTC,CEG,0.8444907731694422
BKR,MAR,0.8446854173949924
MAR,BKR,0.8446854173949924
PCAR,INTC,0.8448855966057798
INTC,PCAR,0.8448855966057798
ORLY,AMZN,0.8453780133247074
AMZN,ORLY,0.8453780133247074
CRWD,FAST,0.8460824505556445
FAST,CRWD,0.8460824505556445
LULU,AMZN,0.8463766451997504
AMZN,LULU,0.8463766451997504
META,TSLA,0.8468404794899048
TSLA,META,0.8468404794899048
TSLA,LRCX,0.8468511930874938
LRCX,TSLA,0.8468511930874938
NFLX,PCAR,0.8469606699098703
PCAR,NFLX,0.8469606699098703
MAR,SNPS,0.8470056722724856
SNPS,MAR,0.8470056722724856
TXN,ILMN,0.8477767951050574
ILMN,TXN,0.8477767951050574
KLAC,MAR,0.8480486431210857
MAR,KLAC,0.8480486431210857
